Continente;cod continente;País;cod pais;UF;cod uf;Via;cod via;data;Chegadas
Europa;6;Grécia;69;Mato Grosso do Sul;12;Terrestre;2;2023-07-31;0
Europa;6;Grécia;69;Mato Grosso do Sul;12;Terrestre;2;2023-10-31;0
América Central e Caribe;2;Guatemala;15;Mato Grosso do Sul;12;Terrestre;2;2023-12-31;0
América do Sul;4;Guiana;31;Mato Grosso do Sul;12;Terrestre;2;2023-01-31;1
América do Sul;4;Guiana;31;Mato Grosso do Sul;12;Terrestre;2;2023-05-31;2
África;1;Outros países;11;Mato Grosso do Sul;12;Terrestre;2;2023-09-30;1
América Central e Caribe;2;Haiti;16;Mato Grosso do Sul;12;Terrestre;2;2023-05-31;0
América Central e Caribe;2;Haiti;16;Mato Grosso do Sul;12;Terrestre;2;2023-07-31;0
América Central e Caribe;2;Haiti;16;Mato Grosso do Sul;12;Terrestre;2;2023-08-31;0
América Central e Caribe;2;Haiti;16;Mato Grosso do Sul;12;Terrestre;2;2023-10-31;2
Europa;6;Holanda;70;Mato Grosso do Sul;12;Terrestre;2;2023-01-31;0
Europa;6;Holanda;70;Mato Grosso do Sul;12;Terrestre;2;2023-02-28;5
Europa;6;Holanda;70;Mato Grosso do Sul;12;Terrestre;2;2023-03-31;6
Europa;6;Holanda;70;Mato Grosso do Sul;12;Terrestre;2;2023-04-30;8
Europa;6;Holanda;70;Mato Grosso do Sul;12;Terrestre;2;2023-05-31;5
Europa;6;Holanda;70;Mato Grosso do Sul;12;Terrestre;2;2023-06-30;11
Europa;6;Holanda;70;Mato Grosso do Sul;12;Terrestre;2;2023-07-31;1
Europa;6;Holanda;70;Mato Grosso do Sul;12;Terrestre;2;2023-08-31;1
Europa;6;Holanda;70;Mato Grosso do Sul;12;Terrestre;2;2023-09-30;3
Europa;6;Holanda;70;Mato Grosso do Sul;12;Terrestre;2;2023-10-31;1
